stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
369,526,Doon at Windemere NB - #526,,43.01838,-81.266234,,,,,,0
1530,527,Doon at Windemere SB - #527,,43.018348,-81.266341,,,,,,0
716,528,Dow at Ashbury EB - #528,,42.939373,-81.204839,,,,,,0
690,529,Dow at Ashbury WB - #529,,42.93947,-81.205079,,,,,,0
1531,531,Dufferin at Colborne EB - #531,,42.988828,-81.241878,,,,,,0
1532,532,Dufferin at Picton EB - #532,,42.987954,-81.244986,,,,,,0
1534,535,Dufferin east of Wellington WB - #535,,42.987807,-81.245999,,,,,,0
30,537,Dundas at Adelaide EB - #537,,42.988586,-81.232139,,,,,,0
41,538,Dundas at Adelaide WB - #538,,42.988694,-81.232111,,,,,,0
1538,539,Dundas at Arvilla WB - #539,,43.006433,-81.1702,,,,,,0
1539,540,Dundas at Ashland EB - #540,,42.995436,-81.208452,,,,,,0
1541,542,Dundas east of Ashland WB - #542,,42.995535,-81.208574,,,,,,0
1542,543,Dundas at Beatrice EB - #543,,43.003464,-81.180178,,,,,,0
1543,544,Dundas at Beatrice WB - #544,,43.003435,-81.180831,,,,,,0
1545,546,Dundas at Second WB - #546,,43.000759,-81.190277,,,,,,0
1548,547,Dundas at Carlyle EB - #547,,43.008743,-81.161078,,,,,,0
1551,550,Dundas at Clarke EB - #550,,43.00455,-81.176374,,,,,,0
1553,551,Dundas at Clarke WB - #551,,43.004671,-81.176482,,,,,,0
1554,552,Dundas at Colborne EB - #552,,42.986356,-81.239964,,,,,,0
1555,553,Dundas at Colborne WB - #553,,42.986632,-81.239501,,,,,,0
1556,554,Dundas at Dorinda WB - #554,,42.993689,-81.214982,,,,,,0
1558,556,Dundas at Eastwood WB - #556,,43.005664,-81.172855,,,,,,0
1559,557,Dundas east of Eastwood EB - #557,,43.005338,-81.173386,,,,,,0
1562,560,Dundas at Egerton EB - #560,,42.992935,-81.217246,,,,,,0
1563,561,Dundas at Egerton WB - #561,,42.993006,-81.217444,,,,,,0
1564,562,Dundas at Eleanor EB - #562,,42.994507,-81.211776,,,,,,0
1566,564,Dundas at Elizabeth WB - #564,,42.989457,-81.229542,,,,,,0
1567,565,Dundas at English WB - #565,,42.990231,-81.226943,,,,,,0
1568,566,Dundas at First EB - #566,,42.999356,-81.194651,,,,,,0
1569,567,Dundas east of First WB - #567,,42.999659,-81.194212,,,,,,0
1571,569,Dundas at Forest Lawn EB - #569,,43.007235,-81.166554,,,,,,0
1572,570,Dundas at Forest Lawn WB - #570,,43.007187,-81.167455,,,,,,0
1574,572,Dundas east of Hale WB - #572,,42.998415,-81.19858,,,,,,0
1575,573,Dundas west of Hale EB - #573,,42.998058,-81.199337,,,,,,0
1576,574,Dundas west of Hale WB - #574,,42.997855,-81.200533,,,,,,0
1577,575,Dundalk at Harcroft Cres SB - #575,,42.946155,-81.243894,,,,,,0
1578,576,Dundas at Hewitt EB - #576,,42.990129,-81.226942,,,,,,0
31,577,Dundas at Highbury  EB - #577,,42.996596,-81.204339,,,,,,0
40,578,Dundas at Highbury WB - #578,,42.996795,-81.20435,,,,,,0
1579,579,Dundalk at Hines NB - #579,,42.945118,-81.244214,,,,,,0
1580,580,Dundalk at Hines SB - #580,,42.944798,-81.244219,,,,,,0
1581,581,Dundas at Industrial WB - #581,,43.009168,-81.160049,,,,,,0
1583,583,Dundas at Kellogg Lane EB - #583,,42.993594,-81.214891,,,,,,0
1584,584,Dundas at Lyle EB - #584,,42.989387,-81.229835,,,,,,0
1585,585,Dundas at Maitland EB - #585,,42.987275,-81.237054,,,,,,0
1586,586,Dundas at Maitland WB - #586,,42.987404,-81.236751,,,,,,0
1587,587,Dundas at Manitoba EB - #587,,43.001873,-81.185862,,,,,,0
1593,592,Dundas at Ontario EB - #592,,42.991523,-81.222292,,,,,,0
1594,593,Dundas at Ontario WB - #593,,42.991671,-81.22204,,,,,,0
1595,594,Dundas at Quebec EB - #594,,42.992387,-81.219149,,,,,,0
279,595,Dundas at Quebec WB - #595,,42.9924,-81.219503,,,,,,0
1596,596,Dundas at Rectory EB - #596,,42.990839,-81.224434,,,,,,0
1597,597,Dundas at Rectory WB - #597,,42.990957,-81.22441,,,,,,0
1598,600,Dundas at Ridout EB - #600,,42.982377,-81.254162,,,,,,0
1600,602,Dundas at Saskatoon EB - #602,,43.000664,-81.190041,,,,,,0
329,604,Dundalk at Southdale SB - #604,,42.942477,-81.243882,,,,,,0
1602,605,Dundas at Speight EB - #605,,43.007731,-81.164719,,,,,,0
1603,606,Dundas east of Speight WB - #606,,43.008122,-81.163976,,,,,,0
1604,607,Dundas west of Speight WB - #607,,43.007614,-81.165815,,,,,,0
76,608,Dundalk at Stockton NB - #608,,42.942628,-81.243814,,,,,,0
1606,612,Dundas at Third WB - #612,,43.001981,-81.186037,,,,,,0
1608,614,Dundas east of Waterloo EB - #614,,42.985819,-81.241849,,,,,,0
1609,615,Dundas at Waterloo WB - #615,,42.985855,-81.242283,,,,,,0
1611,617,Dundas east of Wavell EB - #617,,43.006422,-81.169406,,,,,,0
1612,618,Dundas west of Wavell EB - #618,,43.005869,-81.171576,,,,,,0
1614,620,Dundas at Wellington WB - #620,,42.985046,-81.245045,,,,,,0
1613,622,Dundas east of Wellington EB - #622,,42.985037,-81.244492,,,,,,0
1616,623,Dundas at William EB - #623,,42.988001,-81.234357,,,,,,0
1617,624,Dundas at William WB - #624,,42.988167,-81.234044,,,,,,0
1618,626,Eden at Easy EB - #626,,42.946669,-81.234692,,,,,,0
1619,627,Eden at Easy WB - #627,,42.946758,-81.234301,,,,,,0
1620,628,Eden at Nixon WB - #628,,42.946509,-81.23719,,,,,,0
1621,629,Eden at Verulam EB - #629,,42.946947,-81.231417,,,,,,0
1622,630,Edward at Baseline SB - #630,,42.959872,-81.256607,,,,,,0
1626,634,Edward at Elmwood SB - #634,,42.970163,-81.257901,,,,,,0
1629,637,Edward at Highway SB - #637,,42.962174,-81.256749,,,,,,0
1631,639,Edward at Langarth SB - #639,,42.965432,-81.257158,,,,,,0
1632,640,Edward at Tecumseh SB - #640,,42.96804,-81.257575,,,,,,0
1633,641,Elmwood at Cathcart WB - #641,,42.970779,-81.254355,,,,,,0
1634,642,Elmwood at Marley Place WB - #642,,42.971201,-81.250563,,,,,,0
1635,643,Elmwood at Wortley WB - #643,,42.970934,-81.252723,,,,,,0
1636,644,Emery at Highwood EB - #644,,42.963584,-81.270317,,,,,,0
1637,645,Emery at Highwood WB - #645,,42.963681,-81.270068,,,,,,0
1638,646,Emery at Paddington EB - #646,,42.963561,-81.263574,,,,,,0
165,647,Emery at Phyllis EB - #647,,42.963473,-81.273514,,,,,,0
157,648,Emery at Phyllis WB - #648,,42.963571,-81.272846,,,,,,0
1639,649,Emery west of Winston EB - #649,,42.963719,-81.266921,,,,,,0
1640,650,Emery at Winston WB - #650,,42.963768,-81.26765,,,,,,0
624,651,Enterprise at Hubrey EB - #651,,42.933034,-81.184689,,,,,,0
623,652,Enterprise at Midpark EB - #652,,42.932497,-81.186907,,,,,,0
622,653,Enterprise at Pond Mills EB - #653,,42.931561,-81.189731,,,,,,0
1642,654,Ernest at Bradley NB - #654,,42.934816,-81.236399,,,,,,0
1643,655,Ernest at Bradley SB - #655,,42.934612,-81.236504,,,,,,0
1644,656,Ernest at Conway NB - #656,,42.932709,-81.23643,,,,,,0
1645,657,Ernest at Conway SB - #657,,42.933053,-81.236551,,,,,,0
1646,658,Ernest at Elvira SB - #658,,42.939341,-81.238539,,,,,,0
1647,659,Ernest at Fennel NB - #659,,42.929488,-81.23594,,,,,,0
1648,660,Ernest at Fennel SB - #660,,42.930285,-81.235775,,,,,,0
1650,662,Ernest at Jalna NB - #662,,42.941107,-81.236799,,,,,,0
1651,663,Ernest at Jalna SB - #663,,42.9407,-81.237401,,,,,,0
1653,665,Opposite Sir Aurther Carty PS - #665,,42.938013,-81.238457,,,,,,0
1654,666,Ernest at Muriel NB - #666,,42.936425,-81.237508,,,,,,0
1655,667,Ernest at Pauline SB - #667,,42.937018,-81.238241,,,,,,0
1656,668,Ernest at Scotchmere SB - #668,,42.926915,-81.235957,,,,,,0
1657,669,Ernest at Scotchmere NB - #669,,42.926654,-81.2358,,,,,,0
1658,670,Exeter at Meg EB - #670,,42.92479,-81.228489,,,,,,0
1659,671,Exeter at Sholto WB - #671,,42.924966,-81.228259,,,,,,0
349,672,Exeter at Wellington EB - #672,,42.926036,-81.215134,,,,,,0
194,682,Fanshawe at Adelaide EB - #682,,43.035026,-81.254038,,,,,,0
180,684,Fanshawe west of Adelaide WB - #684,,43.034771,-81.255542,,,,,,0
1146,688,Fanshawe east of Freemont EB - #688,,43.036537,-81.24922,,,,,,0
1147,692,Fanshawe at Glengarry EB - #692,,43.037458,-81.246181,,,,,,0
790,694,Fanshawe & Glenora Dr. WB - #694,,43.039714,-81.238775,,,,,,0
773,695,Fanshawe at Hastings East EB - #695,,43.031099,-81.267184,,,,,,0
798,696,Fanshawe at Hastings WB - #696,,43.030992,-81.268125,,,,,,0
772,697,Fanshawe at Hastings West EB - #697,,43.030109,-81.2705,,,,,,0
1667,698,Fanshawe at Highbury EB - #698,,43.042919,-81.227496,,,,,,0
799,699,Fanshawe at Jennifer 1 WB - #699,,43.030043,-81.271423,,,,,,0
800,700,Fanshawe at Jennifer 2 WB - #700,,43.029285,-81.273907,,,,,,0
1668,701,Fanshawe at Louise EB - #701,,43.024436,-81.289879,,,,,,0
1669,702,Fanshawe at Louise WB - #702,,43.024713,-81.289437,,,,,,0
789,703,Fanshawe at McLean WB - #703,,43.041634,-81.232485,,,,,,0
770,704,Fanshawe west of North Centre EB - #704,,43.028057,-81.277532,,,,,,0
771,705,Fanshawe west of North Centre WB - #705,,43.028239,-81.277573,,,,,,0
2589,706,Fanshawe east of North Centre EB - #706,,43.028932,-81.274472,,,,,,0
1670,707,Fanshawe east of North Centre WB - #707,,43.026276,-81.284527,,,,,,0
797,708,Fanshawe at Phillbrook WB - #708,,43.032115,-81.264402,,,,,,0
1671,710,Fanshawe west of Richmond  EB - #710,,43.026344,-81.283597,,,,,,0
775,711,Fanshawe at Stoneybrook East EB - #711,,43.033409,-81.25933,,,,,,0
795,712,Fanshawe at Stoneybrook East WB - #712,,43.033749,-81.258955,,,,,,0
774,713,Fanshawe at Stoneybrook West EB - #713,,43.032203,-81.263454,,,,,,0
1675,717,Farrah at Proudfoot EB - #717,,42.986899,-81.289859,,,,,,0
1676,721,Ferndale at Country Club Drive WB - #721,,42.946932,-81.25205,,,,,,0
1683,733,Florence at Ashland EB - #733,,42.992132,-81.20756,,,,,,0
1684,734,Florence at Ashland WB - #734,,42.992391,-81.207153,,,,,,0
1687,736,Florence at Egerton EB - #736,,42.989745,-81.21583,,,,,,0
1688,737,Florence at Egerton WB - #737,,42.989892,-81.21581,,,,,,0
1689,738,Florence at Eleanor EB - #738,,42.991399,-81.210202,,,,,,0
1690,739,Florence at Eleanor WB - #739,,42.991506,-81.210279,,,,,,0
1691,740,Florence at Fairgrounds south Gate EB - #740,,42.988583,-81.218615,,,,,,0
1692,741,Florence at Fairgrounds south Gate WB - #741,,42.988638,-81.218949,,,,,,0
296,743,Florence at Highbury WB - #743,,42.994128,-81.203191,,,,,,0
1693,744,Florence at Kellogg Lane EB - #744,,42.990512,-81.213309,,,,,,0
1694,745,Florence at Kellogg Lane WB - #745,,42.990585,-81.213424,,,,,,0
970,750,Fuller at Regal WB - #750,,43.022343,-81.225107,,,,,,0
969,752,Fuller at Vesta WB - #752,,43.023228,-81.222149,,,,,,0
1702,756,Sherwood Forest Mall EB - #756,,43.006225,-81.306097,,,,,,0
1703,757,Sherwood Forest Mall WB - #757,,43.006698,-81.304967,,,,,,0
307,759,Gardenwood at Berkshire NB - #759,,42.962908,-81.284862,,,,,,0
1707,762,Gardenwood at Ridgewood EB - #762,,42.966547,-81.283639,,,,,,0
1708,763,Gardenwood east of Ridgewood WB - #763,,42.967144,-81.282587,,,,,,0
1711,766,Gardenwood at Southcrest SB - #766,,42.964872,-81.285158,,,,,,0
1712,767,57 Gardenwood NB - #767,,42.964982,-81.285133,,,,,,0
1714,768,Glasgow at Mornington NB - #768,,43.001114,-81.221698,,,,,,0
1718,783,Gore at Braeside WB - #783,,42.978433,-81.172081,,,,,,0
53,785,Gore at Firestone WB - #785,,42.979208,-81.169434,,,,,,0
1724,790,Grand at High EB - #790,,42.971973,-81.240767,,,,,,0
1725,791,Grand at High WB - #791,,42.972112,-81.24004,,,,,,0
1726,792,84 Grand WB - #792,,42.971894,-81.241983,,,,,,0
1134,800,Grenfell at Adelaide WB - #800,,43.038129,-81.256174,,,,,,0
1135,801,Grenfell at Grenfell Cr WB - #801,,43.03882,-81.251795,,,,,,0
1137,803,Grenfell at Midale WB - #803,,43.040496,-81.248311,,,,,,0
1733,804,Grey at Colborne WB - #804,,42.979241,-81.236529,,,,,,0
1734,805,Grey at Waterloo WB - #805,,42.978687,-81.238647,,,,,,0
92,808,Griffith at Byron Baseline WB - #808,,42.951835,-81.340118,,,,,,0
94,810,Griffith at Boler EB - #810,,42.944079,-81.329386,,,,,,0
921,811,Griffith at Commissioners SB - #811,,42.962581,-81.342749,,,,,,0
1738,812,Boler Mountain SB - #812,,42.946162,-81.33628,,,,,,0
1740,814,Griffith at Fairlane SB - #814,,42.949289,-81.338973,,,,,,0
922,816,Griffith at Helena Montague SB - #816,,42.959851,-81.34213,,,,,,0
923,817,Griffith at Norman SB - #817,,42.956299,-81.34119,,,,,,0
1742,818,Griffith at Robinwood EB - #818,,42.942271,-81.333418,,,,,,0
1746,822,Griffith at Widdicomb SB - #822,,42.944539,-81.33588,,,,,,0
1752,828,Hale at Beattie SB - #828,,42.994478,-81.197049,,,,,,0
295,829,Hale at Brydges NB - #829,,42.99049,-81.195112,,,,,,0
291,830,Hale at Brydges SB - #830,,42.990805,-81.195321,,,,,,0
1753,831,Hale at Doulton NB - #831,,42.996102,-81.197705,,,,,,0
1754,832,Hale at Doulton SB - #832,,42.995742,-81.197646,,,,,,0
1755,833,Hale at Dundas NB - #833,,42.997836,-81.19854,,,,,,0
1756,834,Hale at Eastman NB - #834,,42.994041,-81.196761,,,,,,0
1757,835,Hale at Ellsworth SB - #835,,42.979462,-81.19096,,,,,,0
1758,836,Hale at Graydon NB - #836,,42.992419,-81.196006,,,,,,0
1759,837,Hale at Magee SB - #837,,42.981498,-81.191082,,,,,,0
1760,838,Hale at Montague Place SB - #838,,42.992916,-81.196312,,,,,,0
1761,839,Hale at Stevenson NB - #839,,42.988161,-81.194023,,,,,,0
1764,842,Hale at Trafalgar SB - #842,,42.986756,-81.193479,,,,,,0
122,843,Halls Mills at Commissioners SB - #843,,42.960701,-81.334838,,,,,,0
50,845,Hamilton at Adelaide EB - #845,,42.981991,-81.228831,,,,,,0
57,846,Hamilton at Adelaide WB - #846,,42.982041,-81.228328,,,,,,0
1765,847,Hamilton east of Braesyde EB - #847,,42.974058,-81.171792,,,,,,0
1766,848,Hamilton west of Braesyde EB - #848,,42.974851,-81.174527,,,,,,0
1768,850,Hamilton at East WB - #850,,42.97858,-81.200065,,,,,,0
1769,851,Hamilton at Egerton EB - #851,,42.980238,-81.21243,,,,,,0
1770,852,Hamilton at Egerton WB - #852,,42.980285,-81.211777,,,,,,0
1772,854,Hamilton at Elm WB - #854,,42.979565,-81.207202,,,,,,0
1773,855,Hamilton at Giles EB - #855,,42.977873,-81.195945,,,,,,0
1774,856,Hamilton at Giles WB - #856,,42.977934,-81.195434,,,,,,0
1776,858,Hamilton at Gore EB - #858,,42.97548,-81.178124,,,,,,0
1777,859,Hamilton at Hale WB - #859,,42.977431,-81.191874,,,,,,0
51,860,Hamilton at Highbury EB - #860,,42.977498,-81.193215,,,,,,0
56,861,Hamilton at Highbury WB - #861,,42.977777,-81.194291,,,,,,0
1779,863,Hamilton at Little Grey WB - #863,,42.981338,-81.224253,,,,,,0
1781,865,Hamilton at Mamelon EB - #865,,42.981302,-81.224568,,,,,,0
1782,866,Hamilton west of Meadowlilly EB - #866,,42.976754,-81.187744,,,,,,0
1783,867,Hamilton east of Meadowlilly EB - #867,,42.976569,-81.186135,,,,,,0
1784,868,Hamilton at Norlan EB - #868,,42.97729,-81.191664,,,,,,0
1787,871,Hamilton at Pine Lawn EB - #871,,42.978413,-81.199891,,,,,,0
1790,874,Hamilton at Rectory EB - #874,,42.98062,-81.22053,,,,,,0
1791,875,Hamilton at Rectory WB - #875,,42.980659,-81.220012,,,,,,0
52,878,Hamilton at River Run Terrace EB - #878,,42.973015,-81.168216,,,,,,0
1794,879,Hamilton at Sackville EB - #879,,42.980326,-81.215376,,,,,,0
1795,880,Hamilton at Sackville WB - #880,,42.980438,-81.215361,,,,,,0
1798,883,Hamilton at St. Julien EB - #883,,42.97908,-81.204402,,,,,,0
1799,884,Hamilton at St. Julien WB - #884,,42.979134,-81.204082,,,,,,0
1800,885,Hamilton at Tennyson EB - #885,,42.97947,-81.207224,,,,,,0
1802,887,Hamilton at Watmar EB - #887,,42.976094,-81.182582,,,,,,0
1805,889,Hastings at Chambers NB - #889,,43.037134,-81.270738,,,,,,0
1806,890,Hastings at Chambers SB - #890,,43.037031,-81.270715,,,,,,0
1807,891,Hastings at Donnybrook NB - #891,,43.032086,-81.268232,,,,,,0
1808,892,Hastings at Virginia NB - #892,,43.034071,-81.269268,,,,,,0
961,893,Highbury at Beattie NB - #893,,42.993153,-81.202075,,,,,,0
985,894,Highbury at Beattie SB - #894,,42.993444,-81.202342,,,,,,0
201,895,London Transit Office - #895,,42.98814,-81.199636,,,,,,0
212,896,Highbury at Brydges SB - #896,,42.987717,-81.199767,,,,,,0
990,897,Highbury at Calvin SB - #897,,42.979733,-81.195733,,,,,,0
965,898,Highbury at Cheapside NB - #898,,43.014531,-81.212459,,,,,,0
980,899,Highbury at Cheapside SB - #899,,43.013549,-81.212226,,,,,,0
203,900,Highbury at Dundas NB - #900,,42.997192,-81.203795,,,,,,0
210,901,Highbury at Dundas SB - #901,,42.996432,-81.203754,,,,,,0
1810,903,Highbury at Edgevalley SB - #903,,43.035601,-81.223379,,,,,,0
968,905,Montcalm Seconday School - #905,,43.023826,-81.217326,,,,,,0
1811,906,Highbury at Fuller SB - #906,,43.02419,-81.217828,,,,,,0
966,907,Highbury at Godfrey NB - #907,,43.016829,-81.213651,,,,,,0
979,908,Highbury at Godfrey SB - #908,,43.016125,-81.213557,,,,,,0
200,909,Highbury at Hamilton NB - #909,,42.978142,-81.19467,,,,,,0
213,910,Highbury at Hamilton SB - #910,,42.978272,-81.195015,,,,,,0
967,911,Highbury at Hillcrest NB - #911,,43.02208,-81.216527,,,,,,0
1812,912,Highbury at Hillcrest SB - #912,,43.0218,-81.21664,,,,,,0
205,913,Highbury at Huron NB - #913,,43.019576,-81.215148,,,,,,0
1813,914,Highbury at Killarney SB - #914,,43.039184,-81.225139,,,,,,0
324,915,Highbury at Kilally SB - #915,,43.031662,-81.221536,,,,,,0
964,916,Robarts School - #916,,43.012418,-81.211375,,,,,,0
981,917,Highbury at Landor SB - #917,,43.012378,-81.211623,,,,,,0
962,919,Regional Mental Health Centre NB - #919,,43.003245,-81.206768,,,,,,0
983,920,Regional Mental Health Centre - #920,,43.002418,-81.206675,,,,,,0
1112,921,Highbury at Magee NB - #921,,42.979895,-81.195647,,,,,,0
963,922,Highbury south of Oxford NB - #922,,43.007636,-81.20895,,,,,,0
982,923,953 Highbury - #923,,43.005934,-81.208378,,,,,,0
204,924,John Paul Seconday School - #924,,43.009316,-81.209776,,,,,,0
209,925,Oxbury Mall - #925,,43.007703,-81.209314,,,,,,0
1113,926,Highbury at Trafalgar NB - #926,,42.983542,-81.197502,,,,,,0
989,927,Highbury at Trafalgar SB - #927,,42.983478,-81.197678,,,,,,0
960,928,Highbury at Wilton NB - #928,,42.990666,-81.200884,,,,,,0
987,929,Highbury at Wilton SB - #929,,42.990734,-81.200996,,,,,,0
1818,930,High at Baseline NB - #930,,42.961578,-81.236142,,,,,,0
1819,931,High at Chester NB - #931,,42.963971,-81.236823,,,,,,0
1820,932,High at Chester SB - #932,,42.963761,-81.236863,,,,,,0
1821,933,High at Emery NB - #933,,42.965409,-81.237156,,,,,,0
1822,934,High at Emery SB - #934,,42.965776,-81.237322,,,,,,0
113,936,High at Grand SB - #936,,42.9716,-81.238813,,,,,,0
1823,937,High at McClary NB - #937,,42.971092,-81.238544,,,,,,0
1828,940,High at Windsor Cres SB - #940,,42.968769,-81.238034,,,,,,0
1827,941,High at Windsor Cres NB - #941,,42.968628,-81.237928,,,,,,0
1829,943,Highview at Ferndale NB - #943,,42.9478,-81.255608,,,,,,0
328,944,Highview at Ferndale SB - #944,,42.94795,-81.255727,,,,,,0
1830,945,Highview at Rossmore Crt NB - #945,,42.952747,-81.255522,,,,,,0
1831,946,Highview at Rossmore Crt SB - #946,,42.952859,-81.255598,,,,,,0
1832,947,Highview at Rossmore Place NB - #947,,42.950456,-81.255103,,,,,,0
1833,948,Highview at Rossmore Place SB - #948,,42.950352,-81.255194,,,,,,0
1834,949,Highview at Wharncliffe EB - #949,,42.953793,-81.259268,,,,,,0
1836,950,90 Highview - #950,,42.954023,-81.256969,,,,,,0
332,951,Highview at Wharncliffe WB - #951,,42.953883,-81.258879,,,,,,0
702,954,Holiday at Exeter SB - #954,,42.926412,-81.218862,,,,,,0
701,955,Holiday at Greenfield SB - #955,,42.928343,-81.219316,,,,,,0
1849,966,Horton at Hamilton WB - #966,,42.982727,-81.233841,,,,,,0
1850,967,Horton at Maitland EB - #967,,42.982411,-81.234569,,,,,,0
1852,969,Horton at Richmond WB - #969,,42.97894,-81.247975,,,,,,0
221,970,Horton at Ridout EB - #970,,42.977825,-81.251008,,,,,,0
1859,977,Horton at Waterloo WB - #977,,42.981101,-81.239838,,,,,,0
1860,978,Horton at Wellington EB - #978,,42.980351,-81.242012,,,,,,0
1862,980,Horton west of Wharncliffe WB - #980,,42.976819,-81.263014,,,,,,0
1863,981,Horton west of Wharncliffe EB - #981,,42.976569,-81.264939,,,,,,0
88,982,Horton west of Wharncliffe 2 WB - #982,,42.97667,-81.265273,,,,,,0
353,988,Hubrey at Enterprise south SB - #988,,42.930474,-81.183804,,,,,,0
627,989,Hubrey at Wilton Grove SB - #989,,42.929375,-81.183108,,,,,,0
1866,990,Hudson at Baffin Place EB - #990,,42.991818,-81.15844,,,,,,0
1867,991,Hudson at Frobisher EB - #991,,42.991822,-81.156712,,,,,,0
1868,992,Hudson at Joliet NB - #992,,42.994047,-81.155125,,,,,,0
1869,993,Hudson at Trafalgar NB - #993,,42.995616,-81.15591,,,,,,0
1871,997,Huron west of Adelaide WB - #997,,43.011737,-81.243615,,,,,,0
370,998,648 Huron - #998,,43.012632,-81.240522,,,,,,0
975,999,Huron at Barker WB - #999,,43.01518,-81.232182,,,,,,0
976,1002,Huron at Briarhill EB - #1002,,43.016689,-81.22618,,,,,,0
1874,1003,Huron at Briarhill WB - #1003,,43.016375,-81.227748,,,,,,0
1877,1005,Huron at Colborne EB - #1005,,43.009233,-81.25175,,,,,,0
1878,1006,Huron at Fraser WB - #1006,,43.009652,-81.250539,,,,,,0
287,1008,Huron east of Highbury WB - #1008,,43.020129,-81.215049,,,,,,0
284,1009,Huron east of Highbury EB - #1009,,43.020169,-81.214119,,,,,,0
337,1010,Huron west of Highbury WB - #1010,,43.019826,-81.21617,,,,,,0
977,1011,Huron at McNay EB - #1011,,43.017581,-81.223094,,,,,,0
1880,1012,Huron at McNay WB - #1012,,43.017229,-81.224919,,,,,,0
22,1013,Huron at Richmond EB - #1013,,43.007251,-81.258524,,,,,,0
4,1014,Huron at Richmond WB - #1014,,43.007234,-81.258655,,,,,,0
1881,1015,Huron at Sandford EB - #1015,,43.022767,-81.205444,,,,,,0
1882,1016,Huron at Sandford WB - #1016,,43.022613,-81.206383,,,,,,0
978,1017,Huron at Vesta EB - #1017,,43.018366,-81.22044,,,,,,0
1884,1018,Huron at Vesta WB - #1018,,43.018876,-81.219421,,,,,,0
1885,1019,Huron at Waterloo EB - #1019,,43.008409,-81.254524,,,,,,0
1886,1020,Huron at Waterloo WB - #1020,,43.00868,-81.253797,,,,,,0
1887,1021,Huron at Webster Stop 1 EB - #1021,,43.021481,-81.209843,,,,,,0
1888,1022,Huron at Webster WB - #1022,,43.021579,-81.209919,,,,,,0
1890,1024,Huron at Wedgewood WB - #1024,,43.013786,-81.236594,,,,,,0
942,1026,Hyde Park at Fiddlers Green NB - #1026,,42.971772,-81.316912,,,,,,0
1891,1027,Hyde Park at Fiddlers Green SB - #1027,,42.971742,-81.317032,,,,,,0
1892,1028,Hyde Park at Ivanhill NB - #1028,,42.981119,-81.323053,,,,,,0
943,1029,Hyde Park south of Oxford NB - #1029,,42.97504,-81.320034,,,,,,0
1893,1030,Hyde Park at Oxford SB - #1030,,42.975361,-81.320346,,,,,,0
941,1031,Hyde Park at Riverside NB - #1031,,42.965014,-81.315052,,,,,,0
267,1032,Hyde Park at Valetta NB - #1032,,42.96904,-81.316032,,,,,,0
1894,1034,Industrial at Oxford NB - #1034,,43.02051,-81.164333,,,,,,0
1895,1035,Industrial north of Page 1 NB - #1035,,43.015832,-81.162017,,,,,,0
1896,1036,Industrial north of Page 2 NB - #1036,,43.017475,-81.162831,,,,,,0
1900,1039,Jalna at Augusta WB - #1039,,42.925083,-81.23802,,,,,,0
1901,1040,Jalna at Beechbank NB - #1040,,42.940318,-81.230124,,,,,,0
1902,1041,Jalna at Beechbank Cr SB - #1041,,42.940752,-81.230922,,,,,,0
1904,1043,Jalna at Beechmount SB - #1043,,42.935685,-81.228522,,,,,,0
1905,1044,1102 Jalna - #1044,,42.933241,-81.2283,,,,,,0
1907,1046,Jalna north of Bradley NB - #1046,,42.934874,-81.228269,,,,,,0
330,1047,Jalna south of Bradley SB - #1047,,42.932977,-81.228337,,,,,,0
1911,1048,Jalna at Cheswick Circle NB - #1048,,42.92977,-81.24294,,,,,,0
1912,1049,Jalna at Clara Cr  WB - #1049,,42.924953,-81.239608,,,,,,0
1913,1050,Jalna at Colette NB - #1050,,42.936824,-81.245692,,,,,,0
1915,1051,Jalna at Erica NB - #1051,,42.934258,-81.244643,,,,,,0
1916,1052,Jalna at Erica north SB - #1052,,42.936714,-81.245736,,,,,,0
1917,1053,Jalna at Erica south SB - #1053,,42.933905,-81.244384,,,,,,0
1920,1055,Jalna at Ernest north EB - #1055,,42.940752,-81.236511,,,,,,0
1921,1056,Jalna at Ernest south WB - #1056,,42.925286,-81.235316,,,,,,0
1922,1057,Jalna at Ernest south EB - #1057,,42.925268,-81.234714,,,,,,0
1923,1058,1559 Jalna NB - #1058,,42.927868,-81.243276,,,,,,0
1924,1059,Jalna at Fairchild WB - #1059,,42.92513,-81.241265,,,,,,0
1925,1060,Jalna at Josselyn NB - #1060,,42.938372,-81.245514,,,,,,0
1926,1061,Jalna north of Josselyn SB - #1061,,42.940554,-81.244017,,,,,,0
1927,1062,Jalna south of Josselyn SB - #1062,,42.938103,-81.245772,,,,,,0
1928,1063,Jalna at Meg WB - #1063,,42.926158,-81.231418,,,,,,0
1929,1064,Jalna at Piers NB - #1064,,42.928458,-81.22641,,,,,,0
1930,1065,Jalna at Ponderosa NB - #1065,,42.938001,-81.22926,,,,,,0
1932,1067,Jalna at Poplar WB - #1067,,42.941114,-81.231727,,,,,,0
1936,1071,Jalna at Southdale NB - #1071,,42.941258,-81.243625,,,,,,0
1937,1072,Jalna at Tumbleweed SB - #1072,,42.938776,-81.229523,,,,,,0
12,1077,King Edward at Burlington NB - #1077,,42.962132,-81.20638,,,,,,0
1941,1078,King Edward at Chippendale NB - #1078,,42.964116,-81.208154,,,,,,0
